2.5;10.301427994098056 / 0.017254765707287234;5.109942218736018 / 0.009199936024742783;3.4892243967844285 / 0.00897891638014725
12.894736842105264;46.45469986193879 / 0.057928730853781474;25.097397788306985 / 0.06090606694032985;16.99923823301987 / 0.015270690951417976
23.289473684210527;93.34061783588285 / 0.051513950315765555;45.73598008916678 / 0.02002173529488971;31.00847547619032 / 0.013359378105956665
33.684210526315795;99.87818197101102 / 0.0019595738266957596;67.39600039624239 / 0.05765142107051702;44.170616338507195 / 0.009803464101715065
44.078947368421055;99.93323848737177 / 0.0011328809135449092;89.09137020357693 / 0.02682369537646423;59.01798680888687 / 0.015509326089805597
54.473684210526315;99.94266227367717 / 9.111830756154404E-4;99.8278282484705 / 0.0016864926676589675;70.72590943128645 / 0.01907974874021079
64.86842105263158;99.90965252075338 / 0.0013802323920799608;99.83487110184129 / 0.001544898161881747;85.42221453528282 / 0.033607126633654616
75.26315789473684;99.9130444492565 / 0.0012945492193949804;99.84654522647931 / 0.008458262241830994;98.20262004842293 / 0.015166929295219234
85.6578947368421;99.91628390955728 / 0.0012207842083427067;99.65832723713629 / 0.026041230284690187;99.79412543019353 / 0.0013249043553571482
96.05263157894736;99.94719933479792 / 7.667931201353895E-4;99.89923813965683 / 9.219692758506426E-4;99.7976880021151 / 0.0013294649212980403
106.44736842105262;97.44751553420015 / 0.10195256815070763;99.86661487989129 / 0.0012333199858574062;99.89578688397211 / 6.883423103687392E-4
116.84210526315788;99.95225987656514 / 6.505877360325485E-4;98.91958591969949 / 0.009382119022660618;99.90432986979143 / 6.444870178512474E-4
127.23684210526314;99.92390190945125 / 0.0010468054970544927;99.92875540425769 / 6.181962713327493E-4;99.92264201375957 / 4.976284188558111E-4
137.6315789473684;99.95189125392733 / 6.511920054208531E-4;99.86163380865918 / 0.0011693697943826464;99.90355810861885 / 6.493114104273445E-4
148.02631578947367;99.93947904037466 / 7.937936205024698E-4;99.92313589881626 / 6.61913089487598E-4;99.90960984802157 / 5.545849091106447E-4
158.42105263157893;99.94782674007827 / 6.414327317827428E-4;99.92997651895625 / 6.047592273858982E-4;98.23225438977204 / 0.010211179659989966
168.8157894736842;99.95336191991439 / 5.950593091625933E-4;99.92538825693728 / 0.004004059933180315;99.89236934126204 / 6.820920411598763E-4
179.21052631578945;99.95483349071077 / 5.63979226441802E-4;99.89305140830494 / 8.73711332914695E-4;99.92840885157585 / 4.492972486787039E-4
189.6052631578947;99.94181280075767 / 7.017846004231387E-4;99.93208884467866 / 5.356202495931939E-4;99.92578975598578 / 4.555909296044547E-4
199.99999999999997;99.91499192254942 / 0.0010176384249263037;99.92840940146272 / 5.659755481417506E-4;99.92600747203487 / 4.6414028021501963E-4
