TIME_OUT,TIME_OUT_CALL_RATE,BLOCK_CALL_RATE
0.01,66.62038901484222,10.751939742485805
0.2,4.950455705716919,72.78802505125026
0.4,1.3200886799607912,73.04217068320312
0.6,0.7050074686345918,76.70845485548868
0.8,1.3267265683324385,73.19306265126069
1.0,0.3549645566623343,78.85573589643256
1.2,0.6029510259700643,73.7314979488313
1.4,0.5459512116656127,74.84877978298803
1.6,0.9247802078433179,80.14341160031893
1.8,0.8844065286069435,72.52932003048109
2.0,0.3034296309063771,78.22971509916434
